Y_1,Y_1_star,P_1_star,RR_1_star,Y_2,Y_2_star,P_2_star,RR_2_star,Y_3,Y_3_star,P_3_star,RR_3_star,Y_4,Y_4_star,P_4_star,RR_4_star,cons
0.04917917228670099,0.011167312748805325,-0.030998470001239276,-0.004957383735122808,0.022679588999421796,0.028938293748799523,-0.04354366495425779,-0.005798715107805537,0.019684705518185908,0.017583398251027046,-0.04334097258727806,-0.0034013024983374574,-0.007764289110138378,0.019200392691580363,-0.02091507508878237,6.315262060358029e-05,1.0
0.032065319731515274,0.021611024913261185,-0.02899065203767199,-0.005198246027874687,0.04917917228670099,0.011167312748805325,-0.030998470001239276,-0.004957383735122808,0.022679588999421796,0.028938293748799523,-0.04354366495425779,-0.005798715107805537,0.019684705518185908,0.017583398251027046,-0.04334097258727806,-0.0034013024983374574,1.0
0.04153019864849661,0.022619018365154227,-0.02462744056452716,0.0028214009303167537,0.032065319731515274,0.021611024913261185,-0.02899065203767199,-0.005198246027874687,0.04917917228670099,0.011167312748805325,-0.030998470001239276,-0.004957383735122808,0.022679588999421796,0.028938293748799523,-0.04354366495425779,-0.005798715107805537,1.0
0.04800197705470488,0.04114305107417748,-0.01791417864735451,0.01655446984721389,0.04153019864849661,0.022619018365154227,-0.02462744056452716,0.0028214009303167537,0.032065319731515274,0.021611024913261185,-0.02899065203767199,-0.005198246027874687,0.04917917228670099,0.011167312748805325,-0.030998470001239276,-0.004957383735122808,1.0
0.060853555861879016,0.03393894644737883,-0.008721689331395105,0.02103953968111414,0.04800197705470488,0.04114305107417748,-0.01791417864735451,0.01655446984721389,0.04153019864849661,0.022619018365154227,-0.02462744056452716,0.0028214009303167537,0.032065319731515274,0.021611024913261185,-0.02899065203767199,-0.005198246027874687,1.0
0.0714577005850554,0.011901674943654158,0.006550593164884719,0.02643877645975472,0.060853555861879016,0.03393894644737883,-0.008721689331395105,0.02103953968111414,0.04800197705470488,0.04114305107417748,-0.01791417864735451,0.01655446984721389,0.04153019864849661,0.022619018365154227,-0.02462744056452716,0.0028214009303167537,1.0
0.08138551387106929,0.01676600901473053,0.014028256588491899,0.02312719575417427,0.0714577005850554,0.011901674943654158,0.006550593164884719,0.02643877645975472,0.060853555861879016,0.03393894644737883,-0.008721689331395105,0.02103953968111414,0.04800197705470488,0.04114305107417748,-0.01791417864735451,0.01655446984721389,1.0
0.06946011708242494,0.01062941535596995,0.007846018289931126,0.018060408541434505,0.08138551387106929,0.01676600901473053,0.014028256588491899,0.02312719575417427,0.0714577005850554,0.011901674943654158,0.006550593164884719,0.02643877645975472,0.060853555861879016,0.03393894644737883,-0.008721689331395105,0.02103953968111414,1.0
0.06444634060047072,0.021242923467641377,0.009730276141865123,0.010009950223199948,0.06946011708242494,0.01062941535596995,0.007846018289931126,0.018060408541434505,0.08138551387106929,0.01676600901473053,0.014028256588491899,0.02312719575417427,0.0714577005850554,0.011901674943654158,0.006550593164884719,0.02643877645975472,1.0
0.06666506782219983,0.0181140502499602,0.021121764026610732,-0.005742369575420351,0.06444634060047072,0.021242923467641377,0.009730276141865123,0.010009950223199948,0.06946011708242494,0.01062941535596995,0.007846018289931126,0.018060408541434505,0.08138551387106929,0.01676600901473053,0.014028256588491899,0.02312719575417427,1.0
0.061157619044072575,0.02274369097192543,0.009091755810749433,-0.0029078437511797233,0.06666506782219983,0.0181140502499602,0.021121764026610732,-0.005742369575420351,0.06444634060047072,0.021242923467641377,0.009730276141865123,0.010009950223199948,0.06946011708242494,0.01062941535596995,0.007846018289931126,0.018060408541434505,1.0
0.08240860522438354,0.017198438307156536,0.02304461843623925,0.003692748717552923,0.061157619044072575,0.02274369097192543,0.009091755810749433,-0.0029078437511797233,0.06666506782219983,0.0181140502499602,0.021121764026610732,-0.005742369575420351,0.06444634060047072,0.021242923467641377,0.009730276141865123,0.010009950223199948,1.0
0.06957463919792062,0.007973713899084571,-0.0042970166780861895,-0.007286637825296343,0.08240860522438354,0.017198438307156536,0.02304461843623925,0.003692748717552923,0.061157619044072575,0.02274369097192543,0.009091755810749433,-0.0029078437511797233,0.06666506782219983,0.0181140502499602,0.021121764026610732,-0.005742369575420351,1.0
0.047715082701328626,0.00602427961236549,-0.013679479956524824,-0.022879733472970957,0.06957463919792062,0.007973713899084571,-0.0042970166780861895,-0.007286637825296343,0.08240860522438354,0.017198438307156536,0.02304461843623925,0.003692748717552923,0.061157619044072575,0.02274369097192543,0.009091755810749433,-0.0029078437511797233,1.0
0.06021889091635124,0.017675169956807894,0.006279707794491783,-0.0307458997632298,0.047715082701328626,0.00602427961236549,-0.013679479956524824,-0.022879733472970957,0.06957463919792062,0.007973713899084571,-0.0042970166780861895,-0.007286637825296343,0.08240860522438354,0.017198438307156536,0.02304461843623925,0.003692748717552923,1.0
0.045634825447198324,0.013793485615922944,0.008210536612501946,-0.03772743835934598,0.06021889091635124,0.017675169956807894,0.006279707794491783,-0.0307458997632298,0.047715082701328626,0.00602427961236549,-0.013679479956524824,-0.022879733472970957,0.06957463919792062,0.007973713899084571,-0.0042970166780861895,-0.007286637825296343,1.0
0.046717392855683215,0.025688275021036648,-0.012157825340508882,-0.041942558755014916,0.045634825447198324,0.013793485615922944,0.008210536612501946,-0.03772743835934598,0.06021889091635124,0.017675169956807894,0.006279707794491783,-0.0307458997632298,0.047715082701328626,0.00602427961236549,-0.013679479956524824,-0.022879733472970957,1.0
0.06270145991755349,0.043231461141842634,-0.040869927786876585,-0.046131421101756456,0.046717392855683215,0.025688275021036648,-0.012157825340508882,-0.041942558755014916,0.045634825447198324,0.013793485615922944,0.008210536612501946,-0.03772743835934598,0.06021889091635124,0.017675169956807894,0.006279707794491783,-0.0307458997632298,1.0
0.055118028359350646,0.049451316758587036,-0.04952173961705477,-0.036773846782739227,0.06270145991755349,0.043231461141842634,-0.040869927786876585,-0.046131421101756456,0.046717392855683215,0.025688275021036648,-0.012157825340508882,-0.041942558755014916,0.045634825447198324,0.013793485615922944,0.008210536612501946,-0.03772743835934598,1.0
0.055794521603973024,0.05021869420043161,-0.04960501031920893,-0.02094232513435087,0.055118028359350646,0.049451316758587036,-0.04952173961705477,-0.036773846782739227,0.06270145991755349,0.043231461141842634,-0.040869927786876585,-0.046131421101756456,0.046717392855683215,0.025688275021036648,-0.012157825340508882,-0.041942558755014916,1.0
0.07114290326578221,0.045505205449699035,-0.01685208814818412,-0.03287009762767756,0.055794521603973024,0.05021869420043161,-0.04960501031920893,-0.02094232513435087,0.055118028359350646,0.049451316758587036,-0.04952173961705477,-0.036773846782739227,0.06270145991755349,0.043231461141842634,-0.040869927786876585,-0.046131421101756456,1.0
0.06195487577091363,0.03880253782309385,0.0546584567293809,-0.03240114173475693,0.07114290326578221,0.045505205449699035,-0.01685208814818412,-0.03287009762767756,0.055794521603973024,0.05021869420043161,-0.04960501031920893,-0.02094232513435087,0.055118028359350646,0.049451316758587036,-0.04952173961705477,-0.036773846782739227,1.0
0.0321309524792035,0.02784337785382853,0.08987677145447984,-0.008048011576475094,0.06195487577091363,0.03880253782309385,0.0546584567293809,-0.03240114173475693,0.07114290326578221,0.045505205449699035,-0.01685208814818412,-0.03287009762767756,0.055794521603973024,0.05021869420043161,-0.04960501031920893,-0.02094232513435087,1.0
0.03476732546256045,0.01685432694302993,0.11567824636050114,0.00631922632389654,0.0321309524792035,0.02784337785382853,0.08987677145447984,-0.008048011576475094,0.06195487577091363,0.03880253782309385,0.0546584567293809,-0.03240114173475693,0.07114290326578221,0.045505205449699035,-0.01685208814818412,-0.03287009762767756,1.0
0.02660689561401597,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409,0.03476732546256045,0.01685432694302993,0.11567824636050114,0.00631922632389654,0.0321309524792035,0.02784337785382853,0.08987677145447984,-0.008048011576475094,0.06195487577091363,0.03880253782309385,0.0546584567293809,-0.03240114173475693,1.0
0.021309231892930214,-0.016759736501463895,0.0919253853457516,-0.020010421678011522,0.02660689561401597,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409,0.03476732546256045,0.01685432694302993,0.11567824636050114,0.00631922632389654,0.0321309524792035,0.02784337785382853,0.08987677145447984,-0.008048011576475094,1.0
0.04318011654719456,-0.013023039782623595,0.10790964261699224,-0.023760196174734544,0.021309231892930214,-0.016759736501463895,0.0919253853457516,-0.020010421678011522,0.02660689561401597,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409,0.03476732546256045,0.01685432694302993,0.11567824636050114,0.00631922632389654,1.0
0.023085464624742258,-0.009375174840671482,0.12243893115534707,-0.012038637126681207,0.04318011654719456,-0.013023039782623595,0.10790964261699224,-0.023760196174734544,0.021309231892930214,-0.016759736501463895,0.0919253853457516,-0.020010421678011522,0.02660689561401597,-0.0028750230376506343,0.1199518790843667,-0.0016641034870854409,1.0
-0.0011338196204260242,-0.004116271009167095,0.13409567857726137,-0.01061461291645421,0.023085464624742258,-0.009375174840671482,0.12243893115534707,-0.012038637126681207,0.04318011654719456,-0.013023039782623595,0.10790964261699224,-0.023760196174734544,0.021309231892930214,-0.016759736501463895,0.0919253853457516,-0.020010421678011522,1.0
0.032979326566222156,0.005141678353357575,0.10608914508647162,-0.02406453658034242,-0.0011338196204260242,-0.004116271009167095,0.13409567857726137,-0.01061461291645421,0.023085464624742258,-0.009375174840671482,0.12243893115534707,-0.012038637126681207,0.04318011654719456,-0.013023039782623595,0.10790964261699224,-0.023760196174734544,1.0
0.027002850038162052,0.012649180256594903,0.0791823846431577,-0.029066435277685144,0.032979326566222156,0.005141678353357575,0.10608914508647162,-0.02406453658034242,-0.0011338196204260242,-0.004116271009167095,0.13409567857726137,-0.01061461291645421,0.023085464624742258,-0.009375174840671482,0.12243893115534707,-0.012038637126681207,1.0
0.026112340369826015,0.010523875870111379,0.05823208323122244,-0.02790336743004312,0.027002850038162052,0.012649180256594903,0.0791823846431577,-0.029066435277685144,0.032979326566222156,0.005141678353357575,0.10608914508647162,-0.02406453658034242,-0.0011338196204260242,-0.004116271009167095,0.13409567857726137,-0.01061461291645421,1.0
0.025915786467077595,0.007431792292327673,0.02859416164805378,-0.030794141552861542,0.026112340369826015,0.010523875870111379,0.05823208323122244,-0.02790336743004312,0.027002850038162052,0.012649180256594903,0.0791823846431577,-0.029066435277685144,0.032979326566222156,0.005141678353357575,0.10608914508647162,-0.02406453658034242,1.0
0.011478801341445077,0.0028031689696125556,0.03171766866813248,-0.03319541444395999,0.025915786467077595,0.007431792292327673,0.02859416164805378,-0.030794141552861542,0.026112340369826015,0.010523875870111379,0.05823208323122244,-0.02790336743004312,0.027002850038162052,0.012649180256594903,0.0791823846431577,-0.029066435277685144,1.0
0.016601522363052013,0.013909914296316918,0.03080387886621096,-0.03379050991491133,0.011478801341445077,0.0028031689696125556,0.03171766866813248,-0.03319541444395999,0.025915786467077595,0.007431792292327673,0.02859416164805378,-0.030794141552861542,0.026112340369826015,0.010523875870111379,0.05823208323122244,-0.02790336743004312,1.0
0.0034923087357530136,0.030252957422932852,0.032903420502723074,-0.03641934513172511,0.016601522363052013,0.013909914296316918,0.03080387886621096,-0.03379050991491133,0.011478801341445077,0.0028031689696125556,0.03171766866813248,-0.03319541444395999,0.025915786467077595,0.007431792292327673,0.02859416164805378,-0.030794141552861542,1.0
-0.008418184830755848,0.03421950060333374,0.042994208055158176,-0.03692627136212082,0.0034923087357530136,0.030252957422932852,0.032903420502723074,-0.03641934513172511,0.016601522363052013,0.013909914296316918,0.03080387886621096,-0.03379050991491133,0.011478801341445077,0.0028031689696125556,0.03171766866813248,-0.03319541444395999,1.0
-0.010234053740822091,0.020807817166619814,0.054023264497730664,-0.04255190753065762,-0.008418184830755848,0.03421950060333374,0.042994208055158176,-0.03692627136212082,0.0034923087357530136,0.030252957422932852,0.032903420502723074,-0.03641934513172511,0.016601522363052013,0.013909914296316918,0.03080387886621096,-0.03379050991491133,1.0
-0.0108645158898657,0.035576587125711205,0.04784825910473719,-0.04592259177540071,-0.010234053740822091,0.020807817166619814,0.054023264497730664,-0.04255190753065762,-0.008418184830755848,0.03421950060333374,0.042994208055158176,-0.03692627136212082,0.0034923087357530136,0.030252957422932852,0.032903420502723074,-0.03641934513172511,1.0
-0.004487362288283947,0.03565037022374061,0.05109461212004213,-0.04734455569563475,-0.0108645158898657,0.035576587125711205,0.04784825910473719,-0.04592259177540071,-0.010234053740822091,0.020807817166619814,0.054023264497730664,-0.04255190753065762,-0.008418184830755848,0.03421950060333374,0.042994208055158176,-0.03692627136212082,1.0
-0.004830037605200843,0.04672723980460555,0.05936544180852724,-0.0396853753777822,-0.004487362288283947,0.03565037022374061,0.05109461212004213,-0.04734455569563475,-0.0108645158898657,0.035576587125711205,0.04784825910473719,-0.04592259177540071,-0.010234053740822091,0.020807817166619814,0.054023264497730664,-0.04255190753065762,1.0
0.013455498898254703,0.050007780213600396,0.05323632494814372,-0.04966737642661148,-0.004830037605200843,0.04672723980460555,0.05936544180852724,-0.0396853753777822,-0.004487362288283947,0.03565037022374061,0.05109461212004213,-0.04734455569563475,-0.0108645158898657,0.035576587125711205,0.04784825910473719,-0.04592259177540071,1.0
-0.011417471431650839,0.0480732655602106,0.08721714697142155,-0.049927787412866104,0.013455498898254703,0.050007780213600396,0.05323632494814372,-0.04966737642661148,-0.004830037605200843,0.04672723980460555,0.05936544180852724,-0.0396853753777822,-0.004487362288283947,0.03565037022374061,0.05109461212004213,-0.04734455569563475,1.0
-0.010760616417517355,0.02346976551226413,0.08475725787351969,-0.03186958560867355,-0.011417471431650839,0.0480732655602106,0.08721714697142155,-0.049927787412866104,0.013455498898254703,0.050007780213600396,0.05323632494814372,-0.04966737642661148,-0.004830037605200843,0.04672723980460555,0.05936544180852724,-0.0396853753777822,1.0
-0.00012204923917202848,0.007495694179678236,0.09518154552580975,-0.00848089484004495,-0.010760616417517355,0.02346976551226413,0.08475725787351969,-0.03186958560867355,-0.011417471431650839,0.0480732655602106,0.08721714697142155,-0.049927787412866104,0.013455498898254703,0.050007780213600396,0.05323632494814372,-0.04966737642661148,1.0
-0.004303376666014103,-0.002724518291294408,0.1445583141989434,0.007371610616355809,-0.00012204923917202848,0.007495694179678236,0.09518154552580975,-0.00848089484004495,-0.010760616417517355,0.02346976551226413,0.08475725787351969,-0.03186958560867355,-0.011417471431650839,0.0480732655602106,0.08721714697142155,-0.049927787412866104,1.0
-0.010276693542701665,-0.029830556480793243,0.14251419482395858,-0.005716247318805085,-0.004303376666014103,-0.002724518291294408,0.1445583141989434,0.007371610616355809,-0.00012204923917202848,0.007495694179678236,0.09518154552580975,-0.00848089484004495,-0.010760616417517355,0.02346976551226413,0.08475725787351969,-0.03186958560867355,1.0
-0.013501410633775635,-0.03701414200014652,0.15024443671250096,-0.029212728949824487,-0.010276693542701665,-0.029830556480793243,0.14251419482395858,-0.005716247318805085,-0.004303376666014103,-0.002724518291294408,0.1445583141989434,0.007371610616355809,-0.00012204923917202848,0.007495694179678236,0.09518154552580975,-0.00848089484004495,1.0
-0.004782564207367557,-0.05466981861404818,0.16821103702446938,0.019048121940576215,-0.013501410633775635,-0.03701414200014652,0.15024443671250096,-0.029212728949824487,-0.010276693542701665,-0.029830556480793243,0.14251419482395858,-0.005716247318805085,-0.004303376666014103,-0.002724518291294408,0.1445583141989434,0.007371610616355809,1.0
-0.009485089924238466,-0.04420712608594012,0.12843589856200593,0.042354874061675304,-0.004782564207367557,-0.05466981861404818,0.16821103702446938,0.019048121940576215,-0.013501410633775635,-0.03701414200014652,0.15024443671250096,-0.029212728949824487,-0.010276693542701665,-0.029830556480793243,0.14251419482395858,-0.005716247318805085,1.0
-0.0025799356710560772,-0.05043600971088723,0.11329559664293562,0.05862283542914613,-0.009485089924238466,-0.04420712608594012,0.12843589856200593,0.042354874061675304,-0.004782564207367557,-0.05466981861404818,0.16821103702446938,0.019048121940576215,-0.013501410633775635,-0.03701414200014652,0.15024443671250096,-0.029212728949824487,1.0
0.008921820341479147,-0.0426503713306269,0.11647565265789199,0.07385086683746732,-0.0025799356710560772,-0.05043600971088723,0.11329559664293562,0.05862283542914613,-0.009485089924238466,-0.04420712608594012,0.12843589856200593,0.042354874061675304,-0.004782564207367557,-0.05466981861404818,0.16821103702446938,0.019048121940576215,1.0
-0.0033519877129855047,-0.054465127344639576,0.08152331766599233,0.05156874831011055,0.008921820341479147,-0.0426503713306269,0.11647565265789199,0.07385086683746732,-0.0025799356710560772,-0.05043600971088723,0.11329559664293562,0.05862283542914613,-0.009485089924238466,-0.04420712608594012,0.12843589856200593,0.042354874061675304,1.0
-0.019979116023206345,-0.07170934511322162,0.056809407603634406,0.06287572978961493,-0.0033519877129855047,-0.054465127344639576,0.08152331766599233,0.05156874831011055,0.008921820341479147,-0.0426503713306269,0.11647565265789199,0.07385086683746732,-0.0025799356710560772,-0.05043600971088723,0.11329559664293562,0.05862283542914613,1.0
-0.01933636941281769,-0.07343348622329067,0.041994612995471484,0.06795836339160527,-0.019979116023206345,-0.07170934511322162,0.056809407603634406,0.06287572978961493,-0.0033519877129855047,-0.054465127344639576,0.08152331766599233,0.05156874831011055,0.008921820341479147,-0.0426503713306269,0.11647565265789199,0.07385086683746732,1.0
-0.034391057762944044,-0.08059690399198594,0.020124093843516874,0.053634446227471405,-0.01933636941281769,-0.07343348622329067,0.041994612995471484,0.06795836339160527,-0.019979116023206345,-0.07170934511322162,0.056809407603634406,0.06287572978961493,-0.0033519877129855047,-0.054465127344639576,0.08152331766599233,0.05156874831011055,1.0
-0.05852077952090795,-0.08144298683676712,0.012797324066778377,0.02624263066868309,-0.034391057762944044,-0.08059690399198594,0.020124093843516874,0.053634446227471405,-0.01933636941281769,-0.07343348622329067,0.041994612995471484,0.06795836339160527,-0.019979116023206345,-0.07170934511322162,0.056809407603634406,0.06287572978961493,1.0
-0.07693304918447552,-0.06904731948900879,0.007020069577905884,0.009271693746504859,-0.05852077952090795,-0.08144298683676712,0.012797324066778377,0.02624263066868309,-0.034391057762944044,-0.08059690399198594,0.020124093843516874,0.053634446227471405,-0.01933636941281769,-0.07343348622329067,0.041994612995471484,0.06795836339160527,1.0
-0.08701234087062026,-0.0593537324431875,-0.015863663572729732,0.011058727610157136,-0.07693304918447552,-0.06904731948900879,0.007020069577905884,0.009271693746504859,-0.05852077952090795,-0.08144298683676712,0.012797324066778377,0.02624263066868309,-0.034391057762944044,-0.08059690399198594,0.020124093843516874,0.053634446227471405,1.0
-0.06772698531010057,-0.04852653527592389,-0.03166584858166231,0.019989023678296153,-0.08701234087062026,-0.0593537324431875,-0.015863663572729732,0.011058727610157136,-0.07693304918447552,-0.06904731948900879,0.007020069577905884,0.009271693746504859,-0.05852077952090795,-0.08144298683676712,0.012797324066778377,0.02624263066868309,1.0
-0.05927935961110897,-0.048520498423025867,-0.03782225520962767,0.021514976439629966,-0.06772698531010057,-0.04852653527592389,-0.03166584858166231,0.019989023678296153,-0.08701234087062026,-0.0593537324431875,-0.015863663572729732,0.011058727610157136,-0.07693304918447552,-0.06904731948900879,0.007020069577905884,0.009271693746504859,1.0
-0.04267265204445536,-0.03569100558035576,-0.04016721894806571,0.026967833705041994,-0.05927935961110897,-0.048520498423025867,-0.03782225520962767,0.021514976439629966,-0.06772698531010057,-0.04852653527592389,-0.03166584858166231,0.019989023678296153,-0.08701234087062026,-0.0593537324431875,-0.015863663572729732,0.011058727610157136,1.0
-0.039658514881265816,-0.03303895706879481,-0.03562174386743602,0.035463635543784386,-0.04267265204445536,-0.03569100558035576,-0.04016721894806571,0.026967833705041994,-0.05927935961110897,-0.048520498423025867,-0.03782225520962767,0.021514976439629966,-0.06772698531010057,-0.04852653527592389,-0.03166584858166231,0.019989023678296153,1.0
-0.03933864262949882,-0.0357425980057216,-0.027724062199487604,0.04300702373183967,-0.039658514881265816,-0.03303895706879481,-0.03562174386743602,0.035463635543784386,-0.04267265204445536,-0.03569100558035576,-0.04016721894806571,0.026967833705041994,-0.05927935961110897,-0.048520498423025867,-0.03782225520962767,0.021514976439629966,1.0
-0.04045019081743639,-0.039141274085244974,-0.019398558105569216,0.0271399366802118,-0.03933864262949882,-0.0357425980057216,-0.027724062199487604,0.04300702373183967,-0.039658514881265816,-0.03303895706879481,-0.03562174386743602,0.035463635543784386,-0.04267265204445536,-0.03569100558035576,-0.04016721894806571,0.026967833705041994,1.0
-0.03417680412106172,-0.035500369109550386,-0.011116390449173065,0.026213924620663975,-0.04045019081743639,-0.039141274085244974,-0.019398558105569216,0.0271399366802118,-0.03933864262949882,-0.0357425980057216,-0.027724062199487604,0.04300702373183967,-0.039658514881265816,-0.03303895706879481,-0.03562174386743602,0.035463635543784386,1.0
-0.020367771028929837,-0.0320713979479959,0.0013973573927981878,0.03251833614950451,-0.03417680412106172,-0.035500369109550386,-0.011116390449173065,0.026213924620663975,-0.04045019081743639,-0.039141274085244974,-0.019398558105569216,0.0271399366802118,-0.03933864262949882,-0.0357425980057216,-0.027724062199487604,0.04300702373183967,1.0
